date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:05:20	27888/27888	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2017:30:00%20GMT	https://www.google.de/intl/de/retail/solutions/	/home/benjamin/websites/google/www.google.de/intl/de/retail/solutions/index.html	(from https://www.google.de/intl/de/retail/)
12:05:20	23028/23028	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2010:00:00%20GMT	https://www.google.de/retail/	/home/benjamin/websites/google/www.google.de/retail/index.html	(from https://www.google.de/intl/de/retail/)
12:05:23	32450/32450	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2010:00:00%20GMT	https://www.google.de/intl/de/retail/get-help/	/home/benjamin/websites/google/www.google.de/intl/de/retail/get-help/index.html	(from https://www.google.de/intl/de/retail/)
12:05:23	107614/107614	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Mar%202018%2018:30:00%20GMT	https://www.google.de/intl/de/retail/2017/js/retail.min.js	/home/benjamin/websites/google/www.google.de/intl/de/retail/2017/js/retail.min.js	(from https://www.google.de/intl/de/retail/)
12:05:28	36237/36237	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2017:30:00%20GMT	https://www.google.de/intl/de/retail/get-started/	/home/benjamin/websites/google/www.google.de/intl/de/retail/get-started/index.html	(from https://www.google.de/intl/de/retail/)
12:05:29	106535/106535	---MC-	200	added ('OK')	text/css	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/analytics/css/default2.css	/home/benjamin/websites/google/www.google.de/analytics/css/default2.css	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:29	41680/41680	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/index.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:29	12779/12779	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/search.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/search.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:29	260/260	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:05:24%20GMT	https://www.google.de/intl/de/retail/merchant-center/	/home/benjamin/websites/google/www.google.de/intl/de/retail/merchant-center/index.html	(from https://www.google.de/intl/de/retail/)
12:05:29	41680/41680	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:29	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:05:29%20GMT	https://www.google.de/intl/de/adwords/?subid=ww-ww-et-g-aw-a-shopping_3-fs!o2	/home/benjamin/websites/google/www.google.de/intl/de/adwords/indexf6b0.html	(from https://www.google.de/intl/de/retail/)
12:05:30	18392/18392	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/features/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/features/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:30	17362/17362	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/learn/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/learn/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:30	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Mar%202018%2015:56:16%20GMT	https://www.google.de/intl/de_ALL/analytics/partners/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/partners/index.104.delayed	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:31	17724/17724	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/premium/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/premium/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:31	16673/16673	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de_ALL/analytics/support/index.html	/home/benjamin/websites/google/www.google.de/intl/de_ALL/analytics/support/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:32	18392/18392	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/index.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/index.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:32	136263/136263	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/analytics/images/GA_Home_Hero_01_dashboard.png	/home/benjamin/websites/google/www.google.de/intl/de/analytics/images/GA_Home_Hero_01_dashboard.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:33	24931/24931	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/analysis-tools.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/analysis-tools.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:33	98405/98405	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/analytics/images/GA_Home_Hero_05_RealTime.png	/home/benjamin/websites/google/www.google.de/intl/de/analytics/images/GA_Home_Hero_05_RealTime.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:34	19098/19098	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/social.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/social.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:34	83937/83937	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/analytics/images/GA_Home_Hero_02_social.png	/home/benjamin/websites/google/www.google.de/intl/de/analytics/images/GA_Home_Hero_02_social.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:35	19896/19896	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/multichannel-funnels.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/multichannel-funnels.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:35	67704/67704	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/analytics/images/GA_Home_Hero_03_MCF.png	/home/benjamin/websites/google/www.google.de/intl/de/analytics/images/GA_Home_Hero_03_MCF.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:36	4157/4157	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/analytics/images/cross_channel_insights.png	/home/benjamin/websites/google/www.google.de/analytics/images/cross_channel_insights.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:36	20730/20730	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/mobile.html	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/mobile.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:36	7276/7276	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/analytics/images/mobile_solutions.png	/home/benjamin/websites/google/www.google.de/analytics/images/mobile_solutions.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:37	5598/5598	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/analytics/images/social.png	/home/benjamin/websites/google/www.google.de/analytics/images/social.png	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:37	60609/60609	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2006:30:00%20GMT	https://www.google.de/intl/de/services/sitemap.html	/home/benjamin/websites/google/www.google.de/intl/de/services/sitemap.html	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:38	17410/17410	---MC-	200	added ('OK')	text/javascript	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/analytics/js/sitemap.min.js	/home/benjamin/websites/google/www.google.de/intl/de/analytics/js/sitemap.min.js	(from https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol)
12:05:39	5581/5581	---MC-	200	added ('OK')	text/css	date:Mon,%2004%20Dec%202017%2019:30:00%20GMT	https://www.google.de/contact/css/default.min.css	/home/benjamin/websites/google/www.google.de/contact/css/default.min.css	(from https://www.google.de/intl/de/contact/impressum.html)
12:05:40	10049/10049	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/contact/images/fsm-logo.jpg	/home/benjamin/websites/google/www.google.de/intl/de/contact/images/fsm-logo.jpg	(from https://www.google.de/intl/de/contact/impressum.html)
12:05:40	547605/547605	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20May%202017%2006:00:00%20GMT	https://www.google.de/intl/de/press/blog-social-directory.html	/home/benjamin/websites/google/www.google.de/intl/de/press/blog-social-directory.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:05:42	14578/14578	---MC-	200	added ('OK')	text/javascript	date:Wed,%2008%20Mar%202017%2002:00:00%20GMT	https://www.google.de/contact/js/view.min.js	/home/benjamin/websites/google/www.google.de/contact/js/view.min.js	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:06	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:05:40%20GMT	https://www.google.de/intl/de/about/company/	/home/benjamin/websites/google/www.google.de/intl/de/about/company/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:07	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:05:40%20GMT	https://www.google.de/intl/de/about/company/facts/	/home/benjamin/websites/google/www.google.de/intl/de/about/company/facts/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:13	8729/8729	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20May%202017%2006:00:00%20GMT	https://www.google.de/intl/de/press/	/home/benjamin/websites/google/www.google.de/intl/de/press/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:22	233/233	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:05:41%20GMT	https://www.google.de/intl/de/about/company/philosophy/	/home/benjamin/websites/google/www.google.de/intl/de/about/company/philosophy/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:22	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:05:43%20GMT	https://www.google.de/intl/de/about/company/products/	/home/benjamin/websites/google/www.google.de/intl/de/about/company/products/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:22	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Mar%202018%2020:56:58%20GMT	https://www.google.de/intl/de/about/careers/	/home/benjamin/websites/google/www.google.de/intl/de/about/careers/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:22	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:06:14%20GMT	https://www.google.de/intl/de/about/careers/locations/	/home/benjamin/websites/google/www.google.de/intl/de/about/careers/locations/index.html	(from https://www.google.de/intl/de/contact/impressum.html)
12:06:23	235933/235933	---MC-	200	added ('OK')	text/css	date:Wed,%2016%20Aug%202017%2005:30:00%20GMT	https://www.google.de/adsense/start/css/adsense.min.css	/home/benjamin/websites/google/www.google.de/adsense/start/css/adsense.min.css	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:27	53647/53647	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:28	53647/53647	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/adsense/start/	/home/benjamin/websites/google/www.google.de/adsense/start/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:28	69228/69228	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/adsense/start/images/home/hero-poster_1x.jpg	/home/benjamin/websites/google/www.google.de/adsense/start/images/home/hero-poster_1x.jpg	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:28	41957/41957	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/benefits/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/benefits/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:28	35149/35149	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/success-stories/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/success-stories/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:29	51555/51555	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/how-it-works/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/how-it-works/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:34	28605/28605	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/resources/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/resources/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:34	28683/28683	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/get-started/	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/get-started/index.html	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:35	878931/878931	---M--	200	added ('OK')	video/mp4	date:Thu,%2002%20Nov%202017%2005:30:00%20GMT	https://www.google.de/intl/de/adsense/start/videos/home-hero.mp4	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/home-hero.mp4	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:36	926321/926321	---M--	200	added ('OK')	video/webm	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/adsense/start/videos/home-hero.webm	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/home-hero.webm	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:36	299896/299896	---M--	200	added ('OK')	video/ogg	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/adsense/start/videos/home-hero.ogv	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/home-hero.ogv	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:36	90722/90722	---M--	200	added ('OK')	video/mp4	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/adsense/start/videos/spice.mp4	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/spice.mp4	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:36	67443/67443	---M--	200	added ('OK')	video/webm	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/adsense/start/videos/spice.webm	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/spice.webm	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:37	15235/15235	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/adsense/start/images/home/spice-poster_1x.jpg	/home/benjamin/websites/google/www.google.de/adsense/start/images/home/spice-poster_1x.jpg	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:37	36112/36112	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/adsense/start/images/home/turtle-poster_1x.jpg	/home/benjamin/websites/google/www.google.de/adsense/start/images/home/turtle-poster_1x.jpg	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
12:06:38	116257/116257	---M--	200	added ('OK')	video/mp4	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/adsense/start/videos/turtle.mp4	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/videos/turtle.mp4	(from https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt)
